Date,Sun,Moon,Mercury,Venus,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto,mean Node
20000720,117.5850947,335.1781223,100.6608675,128.1935624,112.1580626,63.870327,58.47718,319.7032764,305.3936441,250.4173668,114.4232527
20000721,118.5393064,347.4339081,100.9352067,129.4230821,112.8108348,64.0523661,58.5626731,319.6671854,305.3667838,250.4015816,114.3702837
20000722,119.4937125,359.9091575,101.3053109,130.6526391,113.4631545,64.2328212,58.6469433,319.6307504,305.3398427,250.3862208,114.3173083
20000723,120.4483359,12.652442,101.7716137,131.8822418,114.1150336,64.4116696,58.7299776,319.5939891,305.3128347,250.3712944,114.2643305
20000724,121.4031985,25.7113635,102.3341237,133.1118988,114.7664842,64.5888885,58.8117637,319.5569206,305.2857745,250.3568137,114.2113553
20000725,122.3583203,39.1272752,102.9924864,134.3416178,115.4175172,64.7644547,58.8922893,319.5195648,305.2586774,250.3427903,114.1583883
20000726,123.313717,52.9277961,103.7460318,135.5714041,116.0681418,64.9383433,58.9715412,319.4819409,305.2315583,250.3292349,114.1054343
20000727,124.2693983,67.1177298,104.5938075,136.8012592,116.718363,65.1105265,59.0495037,319.4440669,305.2044302,250.3161565,114.0524959
20000728,125.2253654,81.6699787,105.5345959,138.0311778,117.3681801,65.2809719,59.1261572,319.4059569,305.1773024,250.30356,113.9995722
20000729,126.1816093,96.5191526,106.5669182,139.2611468,118.0175858,65.4496419,59.2014776,319.3676215,305.1501802,250.291446,113.9466575
20000730,127.1381124,111.5611665,107.6890256,140.4911464,118.6665672,65.6164952,59.2754372,319.3290678,305.1230653,250.2798112,113.8937428
20000731,128.0948526,126.6613265,108.8988816,141.721153,119.3151093,65.7814903,59.3480083,319.290303,305.095959,250.2686514,113.8408183
20000801,129.0518084,141.6708272,110.1941333,142.9511436,119.9631997,65.9445895,59.4191671,319.2513375,305.0688657,250.2579651,113.787877
20000802,130.0089638,156.448049,111.5720755,144.1810999,120.6108315,66.1057612,59.4888956,319.2121869,305.0417951,250.2477556,113.7349173
20000803,130.9663107,170.8786219,113.0296085,145.4110092,121.2580047,66.2649807,59.5571825,319.1728724,305.0147618,250.2380312,113.6819431
20000804,131.9238482,184.8886775,114.5631966,146.6408634,121.9047245,66.4222276,59.6240204,319.1334184,304.9877838,250.2288028,113.6289612
20000805,132.8815804,198.4487852,116.1688336,147.8706571,122.5509982,66.5774828,59.689403,319.0938492,304.9608792,250.2200816,113.575979
20000806,133.8395143,211.5697205,117.8420252,149.1003856,123.1968338,66.7307262,59.7533229,319.0541874,304.934064,250.2118767,113.5230023
20000807,134.7976582,224.2933642,119.5777934,150.3300437,123.8422382,66.8819353,59.8157708,319.0144529,304.9073518,250.2041944,113.4700343
20000808,135.7560217,236.6821677,121.3707083,151.5596259,124.4872175,67.0310858,59.8767352,318.9746631,304.8807537,250.1970388,113.4170761
20000809,136.714615,248.8095287,123.2149481,152.7891264,125.1317768,67.178151,59.9362029,318.9348336,304.8542786,250.1904118,113.3641268
20000810,137.6734492,260.7521357,125.1043859,154.0185395,125.7759209,67.3231033,59.9941596,318.8949782,304.8279344,250.1843139,113.3111844
20000811,138.632536,272.584426,127.032699,155.2478596,126.4196542,67.4659134,60.0505901,318.85511,304.8017274,250.1787445,113.2582457
20000812,139.5918884,284.3748736,128.9934936,156.4770815,127.0629811,67.6065515,60.1054787,318.815241,304.7756636,250.1737023,113.2053072
20000813,140.5515205,296.1837328,130.9804355,157.7062011,127.7059064,67.7449873,60.1588098,318.7753835,304.7497487,250.1691859,113.1523652
20000814,141.5114482,308.0619387,132.9873771,158.9352158,128.3484358,67.8811905,60.210568,318.7355499,304.723989,250.1651944,113.0994166
20000815,142.4716895,320.0509924,135.0084715,160.1641248,128.990576,68.0151313,60.2607392,318.6957535,304.6983913,250.1617273,113.046459
20000816,143.4322642,332.1837294,137.0382667,161.3929292,129.6323351,68.1467806,60.3093099,318.6560088,304.6729637,250.1587857,112.9934913
20000817,144.3931943,344.4858704,139.0717756,162.6216328,130.2737228,68.2761102,60.3562685,318.6163316,304.6477158,250.1563718,112.9405141
20000818,145.3545037,356.9781629,141.1045212,163.8502415,130.9147503,68.4030928,60.4016048,318.5767397,304.6226589,250.1544898,112.8875295
20000819,146.3162176,9.6787559,143.1325559,165.0787634,131.5554299,68.5277023,60.4453102,318.5372524,304.5978059,250.1531454,112.8345414
20000820,147.2783614,22.6052804,145.1524602,166.3072081,132.1957743,68.6499125,60.487377,318.4978902,304.573171,250.1523455,112.7815548
20000821,148.2409592,35.7759681,147.1613241,167.5355851,132.8357956,68.7696969,60.5277976,318.458674,304.5487685,250.152097,112.7285749
20000822,149.2040323,49.2091254,149.1567162,168.7639028,133.4755038,68.8870276,60.5665638,318.4196242,304.5246122,250.1524064,112.6756063
20000823,150.1675973,62.9204035,151.136628,169.9921668,134.114906,69.001874,60.6036655,318.3807595,304.5007142,250.1532782,112.6226518
20000824,151.1316642,76.9176437,153.0994372,171.2203784,134.7540042,69.1142021,60.6390896,318.3420962,304.477084,250.1547142,112.5697114
20000825,152.0962349,91.1936793,155.0438737,172.4485333,135.3927951,69.2239739,60.6728199,318.3036471,304.4537273,250.1567125,112.5167815
20000826,153.0613029,105.7183659,156.9689602,173.6766208,136.0312698,69.331148,60.7048369,318.2654218,304.4306468,250.1592675,112.4638551
20000827,154.0268543,120.4321853,158.8739694,174.9046254,136.6694156,69.4356811,60.7351202,318.2274284,304.4078435,250.1623717,112.4109233
20000828,154.9928714,135.2445306,160.7583886,176.1325291,137.3072191,69.5375321,60.7636509,318.1896762,304.3853191,250.1660185,112.3579782
20000829,155.9593361,150.039407,162.6218868,177.3603143,137.9446696,69.6366646,60.7904151,318.1521783,304.3630793,250.1702043,112.3050158
20000830,156.9262338,164.6891295,164.4642849,178.5879661,138.5817615,69.7330488,60.8154054,318.1149528,304.3411345,250.1749306,112.2520371
20000831,157.8935542,179.0731729,166.2855278,179.8154729,139.2184944,69.8266611,60.8386199,318.0780219,304.3194996,250.1802028,112.1990474
20000901,158.861291,193.0966177,168.0856584,181.0428251,139.8548714,69.917482,60.8600603,318.0414099,304.2981911,250.186028,112.1460545
20000902,159.8294408,206.7026697,169.8647946,182.2700134,140.4908971,70.0054923,60.8797286,318.0051399,304.2772249,250.1924126,112.0930654
20000903,160.7980017,219.8765744,171.6231098,183.497028,141.1265753,70.0906718,60.8976253,317.9692323,304.2566139,250.1993601,112.0400849
20000904,161.7669725,232.641836,173.3608168,184.7238578,141.7619088,70.1729982,60.9137488,317.9337041,304.2363682,250.2068711,111.9871148
20000905,162.7363534,245.0518009,175.0781546,185.9504914,142.3968996,70.2524471,60.9280954,317.8985697,304.2164948,250.2149436,111.9341545
20000906,163.7061455,257.1798154,176.7753783,187.1769177,143.0315489,70.3289931,60.9406605,317.8638416,304.1969993,250.2235739,111.8812021
20000907,164.6763519,269.1100982,178.4527493,188.4031261,143.6658582,70.40261,60.9514389,317.8295307,304.177886,250.2327572,111.8282544
20000908,165.6469769,280.9302144,180.1105274,189.6291069,144.2998293,70.4732715,60.9604253,317.7956474,304.1591584,250.2424881,111.7753081
20000909,166.6180266,292.7251774,181.7489639,190.8548516,144.9334642,70.5409512,60.9676145,317.7622018,304.14082,250.252761,111.7223594
20000910,167.5895093,304.5728236,183.3682957,192.0803532,145.5667661,70.6056233,60.9730021,317.7292037,304.122874,250.2635706,111.669405
20000911,168.5614356,316.5400983,184.96874,193.305607,146.1997393,70.6672628,60.9765846,317.6966635,304.1053245,250.274912,111.6164423
20000912,169.533819,328.6800945,186.5504895,194.5306105,146.8323897,70.7258459,60.9783601,317.6645926,304.0881763,250.2867816,111.5634697
20000913,170.5066761,341.0299743,188.1137084,195.7553643,147.4647252,70.7813504,60.9783284,317.6330035,304.0714359,250.2991772,111.5104874
20000914,171.4800268,353.6101611,189.6585278,196.9798726,148.0967556,70.8337558,60.9764912,317.6019104,304.0551112,250.3120981,111.457497
20000915,172.453894,6.4252693,191.1850413,198.2041426,148.7284925,70.8830432,60.9728522,317.5713291,304.0392119,250.3255459,111.4045021
20000916,173.4283027,19.4670432,192.6932996,199.4281845,149.3599487,70.9291949,60.9674169,317.5412766,304.0237489,250.3395231,111.3515077
20000917,174.4032783,32.7190627,194.1833046,200.6520102,149.9911368,70.9721936,60.9601911,317.5117704,304.0087338,250.3540329,111.2985194
20000918,175.3788447,46.1623181,195.6550029,201.8756315,150.6220677,71.012021,60.9511805,317.4828274,303.9941774,250.3690781,111.2455419
20000919,176.3550223,59.7802072,197.1082784,203.0990589,151.2527493,71.0486572,60.9403891,317.4544626,303.9800888,250.3846592,111.1925782
20000920,177.3318259,73.5614022,198.542945,204.3222994,151.8831848,71.0820794,60.9278185,317.4266882,303.9664742,250.4007742,111.1396285
20000921,178.3092636,87.4994244,199.9587383,205.545356,152.5133724,71.112262,60.9134676,317.3995134,303.9533365,250.4174178,111.0866898
20000922,179.2873363,101.5885905,201.3553089,206.7682271,153.1433051,71.1391774,60.8973335,317.3729444,303.940676,250.4345813,111.033756
20000923,180.2660385,115.8170175,202.7322137,207.990907,153.7729724,71.1627975,60.8794121,317.3469859,303.9284912,250.4522547,110.9808196
20000924,181.2453596,130.1584504,204.0889088,209.2133874,154.4023616,71.1830958,60.8597011,317.3216427,303.9167806,250.4704278,110.9278732
20000925,182.2252864,144.5655897,205.4247405,210.435659,155.0314612,71.2000506,60.8382018,317.2969222,303.9055455,250.4890924,110.8749118
20000926,183.2058051,158.967954,206.7389355,211.6577129,155.6602622,71.2136465,60.8149214,317.2728355,303.8947905,250.5082444,110.8219346
20000927,184.1869032,173.2765098,208.0305882,212.8795412,156.2887596,71.223875,60.7898726,317.2493976,303.8845248,250.5278833,110.7689449
20000928,185.1685691,187.395089,209.2986456,214.1011365,156.9169515,71.2307337,60.7630732,317.2266263,303.87476,250.5480116,110.7159492
20000929,186.1507921,201.2357431,210.5418902,215.3224902,157.544838,71.2342237,60.7345432,317.20454,303.8655084,250.5686321,110.662955
20000930,187.1335614,214.7333342,211.7589201,216.5435919,158.1724191,71.2343475,60.7043026,317.1831548,303.8567805,250.5897463,110.6099683
20001001,188.1168658,227.8551498,212.9481284,217.7644281,158.7996939,71.2311069,60.6723701,317.1624838,303.848584,250.6113524,110.5569924
20001002,189.1006942,240.6037467,214.1076807,218.9849835,159.4266601,71.2245028,60.6387622,317.1425367,303.8409229,250.6334459,110.5040279
20001003,190.0850361,253.0139114,215.2354905,220.2052414,160.0533145,71.2145357,60.6034939,317.1233202,303.8337991,250.6560195,110.4510728
20001004,191.0698828,265.1460822,216.3291921,221.4251851,160.6796542,71.2012062,60.56658,317.1048393,303.8272124,250.6790647,110.398124
20001005,192.0552272,277.078574,217.3861102,222.6447985,161.3056764,71.1845156,60.5280349,317.0870982,303.8211623,250.7025725,110.3451779
20001006,193.0410647,288.9001081,218.403226,223.8640668,161.9313796,71.164467,60.4878741,317.0701005,303.8156477,250.7265336,110.2922307
20001007,194.0273928,300.7032024,219.377141,225.0829765,162.5567631,71.1410649,60.4461138,317.0538498,303.8106677,250.7509389,110.2392791
20001008,195.0142118,312.5783126,220.3040377,226.3015155,163.1818275,71.1143162,60.4027714,317.03835,303.806222,250.7757801,110.1863201
20001009,196.0015245,324.6083428,221.1796401,227.5196741,163.8065752,71.0842298,60.3578659,317.0236055,303.8023107,250.8010497,110.133352
20001010,196.9893374,336.8632048,221.9991736,228.7374447,164.4310105,71.0508175,60.3114182,317.0096219,303.7989353,250.8267415,110.0803743
20001011,197.9776606,349.3944602,222.757327,229.9548233,165.05514,71.0140939,60.2634512,316.9964058,303.7960988,250.8528508,110.027388
20001012,198.9665089,2.230624,223.4482194,231.1718092,165.6789728,70.9740767,60.2139902,316.9839659,303.7938058,250.879375,109.9743961
20001013,199.9559005,15.3742758,224.0653771,232.3884054,166.3025201,70.9307865,60.1630628,316.9723119,303.7920626,250.9063132,109.9214034
20001014,200.9458572,28.8023843,224.6017249,233.6046183,166.925794,70.884246,60.1106975,316.9614548,303.7908764,250.9336656,109.8684156
20001015,201.9364015,42.4708262,225.0496018,234.8204562,167.5488061,70.8344784,60.0569234,316.9514051,303.7902543,250.9614322,109.8154383
20001016,202.927555,56.3228378,225.4008127,236.0359276,168.1715656,70.7815068,60.0017682,316.9421716,303.7902017,250.9896114,109.7624754
20001017,203.9193351,70.2995223,225.6467313,237.2510389,168.7940768,70.7253522,59.9452569,316.9337601,303.7907208,251.0181987,109.7095278
20001018,204.9117536,84.349437,225.7784748,238.4657935,169.4163384,70.6660337,59.8874116,316.9261725,303.7918103,251.0471857,109.6565925
20001019,205.9048156,98.4344297,225.787173,239.6801911,170.0383439,70.6035695,59.8282524,316.919408,303.7934658,251.0765608,109.6036636
20001020,206.8985205,112.53024,225.6643568,240.8942283,170.6600827,70.5379786,59.7677986,316.9134637,303.7956809,251.1063107,109.5507334
20001021,207.8928633,126.6221835,225.4024899,242.1078997,171.2815421,70.4692835,59.7060713,316.9083373,303.7984499,251.1364223,109.4977947
20001022,208.8878362,140.6977087,224.9956612,243.3211992,171.9027097,70.3975124,59.6430954,316.9040286,303.8017692,251.1668846,109.4448423
20001023,209.8834297,154.7383967,224.4404387,244.5341209,172.5235749,70.3227008,59.578901,316.9005407,303.8056382,251.1976898,109.3918749
20001024,210.8796336,168.7140739,223.7368606,245.7466585,173.1441296,70.2448919,59.5135233,316.89788,303.8100603,251.2288337,109.3388948
20001025,211.876437,182.5811593,222.8894969,246.9588049,173.7643678,70.1641357,59.4470022,316.8960556,303.8150413,251.2603145,109.2859073
20001026,212.8738275,196.2861637,221.908465,248.1705508,174.3842851,70.080488,59.3793807,316.8950777,303.8205882,251.2921319,109.232919
20001027,213.8717907,209.7735822,220.8102288,249.3818831,175.0038771,69.9940077,59.3107026,316.8949554,303.8267073,251.3242849,109.1799364
20001028,214.87031,222.9958887,219.6179738,250.5927844,175.6231384,69.9047556,59.2410111,316.8956955,303.8334027,251.3567702,109.126964
20001029,215.8693665,235.9227097,218.3613578,251.8032326,176.2420622,69.8127928,59.1703475,316.8973016,303.8406753,251.389582,109.0740036
20001030,216.8689403,248.5468748,217.0754992,253.0132018,176.8606405,69.7181806,59.0987513,316.8997738,303.8485232,251.4227114,109.0210542
20001031,217.8690114,260.8864544,215.7991976,254.2226635,177.4788646,69.6209809,59.0262606,316.9031101,303.8569421,251.4561475,108.9681131
20001101,218.8695612,272.9832825,214.5725511,255.4315879,178.0967264,69.5212569,58.952913,316.9073068,303.8659265,251.4898783,108.9151762
20001102,219.8705727,284.8991817,213.4342875,256.6399455,178.7142184,69.4190737,58.8787462,316.9123598,303.8754704,251.5238918,108.8622397
20001103,220.8720318,296.7111077,212.4192147,257.847707,179.3313349,69.3144989,58.8037988,316.9182649,303.8855681,251.5581762,108.8092998
20001104,221.8739268,308.505992,211.5561657,259.054844,179.9480715,69.2076026,58.7281102,316.9250182,303.8962143,251.5927205,108.7563535
20001105,222.8762488,320.3755071,210.8666988,260.2613293,180.5644257,69.0984577,58.6517211,316.9326166,303.9074045,251.6275144,108.7033988
20001106,223.8789921,332.4105637,210.3646316,261.467137,181.1803969,68.98714,58.5746735,316.9410577,303.9191352,251.662549,108.6504347
20001107,224.8821544,344.6951517,210.056334,262.6722429,181.795987,68.8737283,58.497011,316.9503403,303.9314042,251.6978168,108.5974619
20001108,225.8857374,357.2992508,209.9415881,263.8766251,182.4112003,68.7583045,58.418779,316.9604645,303.9442107,251.733312,108.5444824
20001109,226.8897474,10.2710076,210.0147876,265.0802643,183.0260435,68.6409535,58.3400245,316.9714321,303.9575557,251.7690305,108.4915002
20001110,227.8941953,23.6292094,210.2662609,266.2831445,183.6405259,68.5217628,58.2607959,316.9832462,303.9714414,251.8049698,108.4385207
20001111,228.8990956,37.3580389,210.683552,267.4852525,184.2546578,68.4008211,58.1811421,316.9959102,303.9858711,251.8411285,108.3855502
20001112,229.9044653,51.4065963,211.2525534,268.6865767,184.8684488,68.2782173,58.1011111,317.009427,304.0008466,251.8775041,108.3325937
20001113,230.9103207,65.6949867,211.9584362,269.8871059,185.4819049,68.1540382,58.0207478,317.0237965,304.0163677,251.9140915,108.279654
20001114,231.916675,80.1266152,212.786367,271.0868275,186.0950266,68.0283674,57.9400933,317.0390146,304.0324295,251.9508817,108.2267293
20001115,232.9235364,94.6036215,213.7220247,272.2857262,186.707808,67.9012859,57.8591846,317.0550732,304.0490233,251.9878614,108.1738139
20001116,233.9309079,109.0408299,214.7519474,273.483785,187.3202377,67.7728739,57.7780564,317.0719614,304.0661377,252.0250145,108.1208992
20001117,234.9387888,123.3743133,215.8637399,274.6809856,187.9323014,67.6432138,57.6967444,317.0896686,304.0837613,252.062325,108.0679768
20001118,235.9471757,137.5631374,217.0461761,275.8773105,188.5439845,67.5123937,57.6152876,317.1081862,304.101885,252.0997789,108.0150407
20001119,236.9560643,151.5854399,218.2892216,277.0727425,189.155274,67.380508,57.5337299,317.1275098,304.1205037,252.1373663,107.9620888
20001120,237.9654488,165.4314484,219.5840033,278.2672644,189.766159,67.2476586,57.4521204,317.1476387,304.139616,252.1750809,107.9091233
20001121,238.975322,179.0961883,220.9227424,279.4608575,190.3766299,67.1139526,57.3705117,317.1685745,304.1592232,252.2129191,107.8561491
20001122,239.9856741,192.5739668,222.2986686,280.6534999,190.9866782,66.9795014,57.2889585,317.1903201,304.1793277,252.2508786,107.8031725
20001123,240.9964919,205.8557697,223.7059242,281.8451647,191.5962945,66.844418,57.2075159,317.2128778,304.1999316,252.2889565,107.7501998
